"session","created","modified","ended","expired","age","sex","sex_open","partner_any","partner_type","partner_open","occup_any","occup_type","occup_open","sport_any","SWLS_1_Start","SWLS_2_Start","SWLS_3_Start","SWLS_4_Start","SWLS_5_Start","is_own_domain","own_domain","IMP_health_Start","IMP_romantic_Start","IMP_social_Start","IMP_family_Start","IMP_friends_Start","IMP_looks_Start","IMP_sports_Start","IMP_leisuretime_Start","IMP_leisureuse_Start","IMP_occup_Start","IMP_occuptask_Start","IMP_occupperform_Start","IMP_occuprelations_Start","IMP_owndomain_Start","GUESS_health_Start","GUESS_CONF_health_Start","GUESS_romantic_Start","GUESS_CONF_romantic_Start","GUESS_social_Start","GUESS_CONF_social_Start","GUESS_family_Start","GUESS_CONF_family_Start","GUESS_friends_Start","GUESS_CONF_friends_Start","GUESS_looks_Start","GUESS_CONF_looks_Start","GUESS_sports_Start","GUESS_CONF_sports_Start","GUESS_leisuretime_Start","GUESS_CONF_leisuretime_Start","GUESS_leisureuse_Start","GUESS_CONF_leisureuse_Start","GUESS_occup_Start","GUESS_CONF_occup_Start","GUESS_occuptask_Start","GUESS_CONF_occuptask_Start","GUESS_occupperform_Start","GUESS_CONF_occupperform_Start","GUESS_occuprelations_Start","GUESS_CONF_occuprelations_Start","GUESS_owndomain_Start","GUESS_CONF_owndomain_Start","RANK_select_health_Start","RANK_select_romantic_Start","RANK_select_social_Start","RANK_select_family_Start","RANK_select_friends_Start","RANK_select_looks_Start","RANK_select_sports_Start","RANK_select_leisuretime_Start","RANK_select_leisureuse_Start","RANK_select_occup_Start","RANK_select_occuptask_Start","RANK_select_occupperform_Start","RANK_select_occuprelations_Start","RANK_select_owndomain_Start","RANK_health_Start","RANK_romantic_Start","RANK_social_Start","RANK_family_Start","RANK_friends_Start","RANK_looks_Start","RANK_sports_Start","RANK_leisuretime_Start","RANK_leisureuse_Start","RANK_occup_Start","RANK_occuptask_Start","RANK_occupperform_Start","RANK_occuprelations_Start","RANK_owndomain_Start","MLQ_P_1_Start","MLQ_S_1_Start","MLQ_P_2_Start","MLQ_S_2_Start","MLQ_P_3_R_Start","MLQ_S_3_Start","BFI_EXT_1","BFI_AGR_1","BFI_CON_1_R","BFI_NEU_1_R","BFI_OPE_1_R","BFI_AGR_2","BFI_AGR_3_R","BFI_EXT_2_R","BFI_OPE_2","BFI_EXT_3","BFI_CON_2_R","BFI_NEU_2_R","BFI_EXT_4_R","BFI_NEU_3_R","BFI_OPE_3_R","BFI_CON_3","BFI_NEU_4","BFI_AGR_4_R","BFI_OPE_4","BFI_EXT_5","BFI_CON_4","BFI_AGR_5_R","BFI_EXT_6_R","BFI_CON_5","BFI_NEU_5","BFI_OPE_5_R","BFI_AGR_6","BFI_CON_6_R","BFI_NEU_6","BFI_OPE_6","PA_T_1_Start","NA_T_1_Start","NA_T_2_Start","PA_T_2_Start","NA_T_3_Start","PA_T_3_Start","NA_T_4_Start","NA_T_5_Start","SI_1","SI_2","SI_3","SI_4","SI_5"
"n8L_dJcDFhqcoZ7E2Vr8iGBuelHG89AXv7QyW_dOdDFfQWEOXgvWJmdiS83zBezK","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zCT1WyX-MLeBOsXmd8X40x7U9nl88IoaHzBg0TnXsooxW1_K5m6ggvn-X7cZ7Kx4","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mcHNu_0sLLah_fc7PpaGGnlv9EiuxOJS-tpAuaili9U6jk7s0GeN82iPhR_lfgp1","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FTTijsqh9cJFMn6obp8xZsdXE-wxTk4xsnFgtjPQf2tOUg6EyaPcwHWe3aHFERfo","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2qMiYkbQTedT8QfOXRyOyRh-db_0WTZ-IhNlqSTjYMB0TmquXghC2-0LMueX3uhc","2018-03-29","2018-03-29","2018-03-29",NA,20,1,NA,0,NA,NA,1,"college",NA,1,4,5,3,3,5,1,"Künstlerisches oder politisches Engagement",4,NA,5,4,5,5,4,4,4,4,3,4,4,4,3,4,NA,NA,5,5,3,3,5,5,4,4,2,3,3,3,3,4,4,4,2,3,4,4,3,3,4,4,0,NA,1,0,1,1,0,0,0,1,0,0,0,1,NA,NA,3,NA,1,4,NA,NA,NA,5,NA,NA,NA,2,6,7,1,7,5,6,4,4,2,3,2,5,4,2,4,4,4,2,4,2,2,3,5,4,5,3,5,4,2,5,3,2,2,1,2,3,2,4,3,3,1,2,3,1,6,4,6,6,5
"GpgV6wo0c2j2eN8ueWfnj1bhg7dbe-ed-qhja8EJyLihe627BPs5K6kUHBUnr6P9","2018-03-29","2018-04-02","2018-04-02",NA,19,1,NA,0,NA,NA,1,"college",NA,0,2,6,5,6,4,0,NA,5,NA,3,5,5,4,NA,4,4,3,3,5,4,NA,5,4,NA,NA,4,2,5,5,5,4,4,4,NA,NA,5,3,5,5,3,2,2,2,5,4,4,4,NA,NA,1,NA,0,1,1,0,NA,0,1,0,0,1,0,NA,2,NA,NA,1,4,NA,NA,NA,3,NA,NA,5,NA,NA,5,6,4,7,2,6,2,5,3,4,1,5,2,3,4,1,5,2,5,4,1,3,5,1,5,3,4,2,4,3,2,3,2,1,1,4,4,4,4,3,4,4,2,2,6,6,6,6,6
"jCk9iUEvg9WGC9Pi9bMOXo5CcvMdFeBlOZbFFRTGpdGP7QTPWrtZFjcgSgUUdXUW","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0LtKoj_gSnKbaQBgLA4peozZUhV5eRml2_ATybLimjWMiv6Bt59Eq62Ub--sizTc","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5o3vmoqGjd4d7bK1_qJU5HamjHrkUvhmj795_HhjYZFkUTu2WNOnSr3QukM-K0pf","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEID20B3zV4T58jujmpCOl8zCo_JV6boetlYHCNx4yE9Qj5h0Cp8peKa2qIkWcKr","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CvQhqgdKq1YZ9aTGY5LXl5np8NiEB-qo9EYfaCrGriSuUI5e3Wmt1OpZnvZWE4s8","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WMwTSUOcAFnyuyEW_FezZsilzQx4BJuCZgbLkDQPpBYZXzBxGt8j8DTaVmDk9S0S","2018-03-29","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-0lrCn00d6bhhWIziDj2dyTGThn0JnmRyaVa8-h6Cmd5PLxk63rdiAihRRoPhBoP","2018-03-29","2018-03-29","2018-03-29",NA,21,1,NA,0,NA,NA,1,"college",NA,0,4,6,5,5,4,0,NA,3,NA,2,5,3,3,NA,5,4,3,2,4,2,NA,3,4,NA,NA,1,4,3,5,2,4,3,2,NA,NA,5,5,5,5,4,2,3,3,4,4,1,4,NA,NA,1,NA,0,1,1,0,NA,1,1,0,0,0,0,NA,4,NA,NA,3,5,NA,NA,2,1,NA,NA,NA,NA,NA,4,2,3,2,5,2,2,2,2,5,5,4,4,3,1,4,3,4,4,5,4,3,2,3,1,3,5,4,4,3,1,5,3,3,1,2,4,1,2,3,4,3,1,2,4,3,2,4,4
"K6SiUG6J_Lw1CjK-aV3tyhK26-4hWgVRzvqVHjoTSDmNZo31xxH0b2SJSghlwJSA","2018-03-29","2018-03-29","2018-03-29",NA,23,1,NA,0,NA,NA,1,"apprentice",NA,1,4,5,5,5,6,0,NA,5,NA,5,5,5,4,3,3,4,4,3,4,4,NA,5,4,NA,NA,5,4,5,4,5,4,4,3,3,3,4,3,3,4,4,3,3,3,4,4,4,4,NA,NA,1,NA,1,1,1,1,0,0,0,0,0,0,0,NA,1,NA,4,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,3,1,4,5,5,4,4,4,5,3,1,4,2,2,4,3,5,3,3,2,1,2,4,5,1,3,3,1,3,3,3,3,4,3,1,2,4,2,4,2,2,4,5,4,5,4
"Xe5jcpEKvZ9XGnNmVjzq4sFbolCG9B0yIr6Zv14Ta1cfQRLGo6-zGWcv5uYJVFj_","2018-03-29","2018-03-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecBt0sh6Lb90R1uUbIUaDo3M6O2YsFGldUb83JSfqbEmLkR56XLbgy9jbEh7au_R","2018-03-29","2018-03-29","2018-03-29",NA,22,1,NA,1,"committed",NA,1,"college",NA,0,5,7,7,4,7,1,"in der Natur zu sein",5,4,5,4,5,2,NA,4,3,5,5,3,4,5,4,5,3,4,5,5,2,3,5,5,4,4,NA,NA,3,3,3,4,4,4,5,4,4,4,5,5,4,5,1,0,1,0,1,0,NA,1,0,1,0,0,0,0,5,NA,4,NA,1,NA,NA,3,NA,2,NA,NA,NA,NA,5,6,4,5,2,4,4,5,3,3,4,4,3,5,4,4,5,5,4,2,1,2,4,4,5,3,5,3,2,2,2,2,2,2,4,4,4,4,4,3,3,5,3,3,3,3,4,3,6
"w_Xkvtvh3YiOKOl6ZOiCYhrND69DZC2RjGeTG7aooKAbl_OLMtlR9WboN_9Nepva","2018-03-29","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"j_3vt8DJv7m6L4c1bAcDnTa3RJ-7IDCOE7udPozrWv5AR-UsIQKwPF2vRtuWnn8Y","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EpPYOGob0DlFMQUj8e0z8JW48XF6mHv3aSYDn7bYeGtGn-H3dfPwcEGU1nduOz77","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kvgrEqKBD2ujf6ZSNxdo76fRZwQol7bYnz5ANXtBTfRSKfXb00RE_h-K7Vy44jI0","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TBtj7WtL_MbfDl7rJj_hspPF9KnUoqe4hyIBG9Vk8ovemMwdEdC7iCJhSP09AwxE","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SKQ9Ogjjz9iKIcv9ChB7oyqODat0QCf3qLb1-Ugr6aa6f_XrK7mS6WIJnpA-5TH0","2018-03-29","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aduPGPZemQ_dIn5vxa1_P55oPLzdK01e6TxD6FSJcp-aLxCsoEqa64UYPlNRBC8J","2018-03-29","2018-03-29","2018-03-29",NA,20,2,NA,1,"casual, other",NA,1,"college",NA,1,6,7,7,6,7,0,NA,5,4,5,5,5,5,3,3,2,4,3,3,5,NA,5,4,4,3,5,5,4,5,5,4,5,5,3,2,3,2,3,2,4,4,4,3,4,3,5,5,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,1,NA,4,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,5,NA,2,2,2,3,6,2,5,4,5,5,5,3,3,1,2,5,5,5,2,5,5,1,2,2,4,3,3,5,1,2,3,1,4,5,1,3,4,1,2,4,3,5,2,1,6,5,6,4,4
"Fl1BbvPiB-usRHbRAqED7pCbpl8FCLnbklau0-3VT1rcV_J6aKVr6Jyh-tymAwEC","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1uDdQL7PJRFph32kz9l19x1W77DMJeWAzjECfwGU0gapveWab9tC_gDLR-10Pps7","2018-03-29","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hnK1A0eteSLfr3KxR3dO0fQmY9JOm1ymD-Mo18W7zr3Z0DU5ySj7FOPE-Uqv9M7f","2018-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
